KT_USC,WOJEWÓDZTWO,POWIAT,GMINA,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,MAKSYMILIAN,MĘŻCZYZNA,3
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,PRZEMYSŁAW,MĘŻCZYZNA,3
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,MARCIN,MĘŻCZYZNA,3
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,PATRYK,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,IGNACY,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,KONSTANTY,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,KAROL,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,KSAWERY,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,RAFAŁ,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,BRUNO,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,BŁAŻEJ,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,TYMON,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,TADEUSZ,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,KRZYSZTOF,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,MILAN,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,PAWEŁ,MĘŻCZYZNA,2
2063011,PODLASKIE,SUWAŁKI,SUWAŁKI,TEODOR,MĘŻCZYZNA,2
2201042,POMORSKIE,BYTOWSKI,KOŁCZYGŁOWY,LAURA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,MAJA,KOBIETA,12
2201063,POMORSKIE,BYTOWSKI,MIASTKO,POLA,KOBIETA,6
2201063,POMORSKIE,BYTOWSKI,MIASTKO,HANNA,KOBIETA,4
2201063,POMORSKIE,BYTOWSKI,MIASTKO,NELA,KOBIETA,4
2201063,POMORSKIE,BYTOWSKI,MIASTKO,OLIWIA,KOBIETA,3
2201063,POMORSKIE,BYTOWSKI,MIASTKO,EMILIA,KOBIETA,3
2201063,POMORSKIE,BYTOWSKI,MIASTKO,IGA,KOBIETA,3
2201063,POMORSKIE,BYTOWSKI,MIASTKO,ANTONINA,KOBIETA,3
2201063,POMORSKIE,BYTOWSKI,MIASTKO,AMELIA,KOBIETA,3
2201063,POMORSKIE,BYTOWSKI,MIASTKO,MICHALINA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,KORNELIA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,LAURA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,JAŚMINA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,ALEKSANDRA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,AURELIA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,SARA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,ZUZANNA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,KLARA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,MATYLDA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,MARIANNA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,LILIANNA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,MARIA,KOBIETA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,FRANCISZEK,MĘŻCZYZNA,9
2201063,POMORSKIE,BYTOWSKI,MIASTKO,LEON,MĘŻCZYZNA,8
2201063,POMORSKIE,BYTOWSKI,MIASTKO,MIŁOSZ,MĘŻCZYZNA,7
2201063,POMORSKIE,BYTOWSKI,MIASTKO,NIKODEM,MĘŻCZYZNA,7
2201063,POMORSKIE,BYTOWSKI,MIASTKO,JAN,MĘŻCZYZNA,5
2201063,POMORSKIE,BYTOWSKI,MIASTKO,SZYMON,MĘŻCZYZNA,5
2201063,POMORSKIE,BYTOWSKI,MIASTKO,STANISŁAW,MĘŻCZYZNA,4
2201063,POMORSKIE,BYTOWSKI,MIASTKO,MARCEL,MĘŻCZYZNA,4
2201063,POMORSKIE,BYTOWSKI,MIASTKO,MICHAŁ,MĘŻCZYZNA,4
2201063,POMORSKIE,BYTOWSKI,MIASTKO,JAKUB,MĘŻCZYZNA,4
2201063,POMORSKIE,BYTOWSKI,MIASTKO,MILAN,MĘŻCZYZNA,4
2201063,POMORSKIE,BYTOWSKI,MIASTKO,ALEKSANDER,MĘŻCZYZNA,4
2201063,POMORSKIE,BYTOWSKI,MIASTKO,IGNACY,MĘŻCZYZNA,4
2201063,POMORSKIE,BYTOWSKI,MIASTKO,OLIWIER,MĘŻCZYZNA,3
2201063,POMORSKIE,BYTOWSKI,MIASTKO,FILIP,MĘŻCZYZNA,3
2201063,POMORSKIE,BYTOWSKI,MIASTKO,NATAN,MĘŻCZYZNA,3
2201063,POMORSKIE,BYTOWSKI,MIASTKO,HUBERT,MĘŻCZYZNA,3
2201063,POMORSKIE,BYTOWSKI,MIASTKO,KACPER,MĘŻCZYZNA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,JERZY,MĘŻCZYZNA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,WOJCIECH,MĘŻCZYZNA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,JULIAN,MĘŻCZYZNA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,TYMON,MĘŻCZYZNA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,ANTONI,MĘŻCZYZNA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,PIOTR,MĘŻCZYZNA,2
2201063,POMORSKIE,BYTOWSKI,MIASTKO,WIKTOR,MĘŻCZYZNA,2
2201092,POMORSKIE,BYTOWSKI,TRZEBIELINO,MAJA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ZUZANNA,KOBIETA,12
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,JULIA,KOBIETA,12
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ŁUCJA,KOBIETA,11
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MAJA,KOBIETA,11
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,KORNELIA,KOBIETA,10
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ZOFIA,KOBIETA,10
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,POLA,KOBIETA,10
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,KLARA,KOBIETA,9
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ANTONINA,KOBIETA,9
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,EMILIA,KOBIETA,9
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,LENA,KOBIETA,9
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,LILIANA,KOBIETA,8
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,IGA,KOBIETA,8
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MIA,KOBIETA,8
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,LAURA,KOBIETA,8
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MARCELINA,KOBIETA,8
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MARIA,KOBIETA,7
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,BLANKA,KOBIETA,7
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,NADIA,KOBIETA,6
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,WIKTORIA,KOBIETA,6
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,OLIWIA,KOBIETA,6
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,AMELIA,KOBIETA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,SARA,KOBIETA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ALICJA,KOBIETA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,HANNA,KOBIETA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MICHALINA,KOBIETA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,GABRIELA,KOBIETA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,HELENA,KOBIETA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,AGATA,KOBIETA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ANIELA,KOBIETA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,WANDA,KOBIETA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ANASTAZJA,KOBIETA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,JAŚMINA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ANNA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,KAJA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,LILIANNA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MATYLDA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,KINGA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MELANIA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ROZALIA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MAGDALENA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,APOLONIA,KOBIETA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,BARBARA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ELIZA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,JOANNA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,RÓŻA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,NINA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,LUIZA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,GAJA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,NELA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,JASMINA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,NIKOLA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ADRIANNA,KOBIETA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ANTONI,MĘŻCZYZNA,17
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,NIKODEM,MĘŻCZYZNA,17
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,IGNACY,MĘŻCZYZNA,15
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,LEON,MĘŻCZYZNA,15
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ALEKSANDER,MĘŻCZYZNA,14
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,TYMON,MĘŻCZYZNA,12
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MIKOŁAJ,MĘŻCZYZNA,11
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MARCEL,MĘŻCZYZNA,11
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,JAKUB,MĘŻCZYZNA,10
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,STANISŁAW,MĘŻCZYZNA,10
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,FRANCISZEK,MĘŻCZYZNA,10
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,FILIP,MĘŻCZYZNA,9
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,JAN,MĘŻCZYZNA,9
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,WOJCIECH,MĘŻCZYZNA,8
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,IGOR,MĘŻCZYZNA,8
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,JULIAN,MĘŻCZYZNA,7
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,TYMOTEUSZ,MĘŻCZYZNA,6
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,WIKTOR,MĘŻCZYZNA,6
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,SZYMON,MĘŻCZYZNA,6
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,HUBERT,MĘŻCZYZNA,6
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,KSAWERY,MĘŻCZYZNA,6
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MAKSYMILIAN,MĘŻCZYZNA,6
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,BRUNO,MĘŻCZYZNA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MIŁOSZ,MĘŻCZYZNA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ADAM,MĘŻCZYZNA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,JÓZEF,MĘŻCZYZNA,5
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,BORYS,MĘŻCZYZNA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,OLIWIER,MĘŻCZYZNA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ALAN,MĘŻCZYZNA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,KRZYSZTOF,MĘŻCZYZNA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,OSKAR,MĘŻCZYZNA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,PAWEŁ,MĘŻCZYZNA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MICHAŁ,MĘŻCZYZNA,4
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MATEUSZ,MĘŻCZYZNA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,TEODOR,MĘŻCZYZNA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,DAWID,MĘŻCZYZNA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,NATAN,MĘŻCZYZNA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,GABRIEL,MĘŻCZYZNA,3
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,KAZIMIERZ,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,JĘDRZEJ,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ALEKS,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,LUDWIK,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,FABIAN,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,DOMINIK,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,MACIEJ,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,KACPER,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,NOEL,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,CEZARY,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,BARTŁOMIEJ,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,KAJETAN,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,WITOLD,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,BŁAŻEJ,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,SEBASTIAN,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ERYK,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,LEONARD,MĘŻCZYZNA,2
2202011,POMORSKIE,CHOJNICKI,CHOJNICE,ARTUR,MĘŻCZYZNA,2
2202043,POMORSKIE,CHOJNICKI,CZERSK,LILIA,KOBIETA,2
2202043,POMORSKIE,CHOJNICKI,CZERSK,HANNA,KOBIETA,2
2204011,POMORSKIE,GDAŃSKI,PRUSZCZ GDAŃSKI,STANISŁAW,MĘŻCZYZNA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,MAJA,KOBIETA,30
2205023,POMORSKIE,KARTUSKI,KARTUZY,ZUZANNA,KOBIETA,23
2205023,POMORSKIE,KARTUSKI,KARTUZY,ZOFIA,KOBIETA,22
2205023,POMORSKIE,KARTUSKI,KARTUZY,IGA,KOBIETA,20
2205023,POMORSKIE,KARTUSKI,KARTUZY,ŁUCJA,KOBIETA,20
2205023,POMORSKIE,KARTUSKI,KARTUZY,ANTONINA,KOBIETA,19
2205023,POMORSKIE,KARTUSKI,KARTUZY,MARCELINA,KOBIETA,19
2205023,POMORSKIE,KARTUSKI,KARTUZY,OLIWIA,KOBIETA,19
2205023,POMORSKIE,KARTUSKI,KARTUZY,LAURA,KOBIETA,18
2205023,POMORSKIE,KARTUSKI,KARTUZY,POLA,KOBIETA,18
2205023,POMORSKIE,KARTUSKI,KARTUZY,HELENA,KOBIETA,17
2205023,POMORSKIE,KARTUSKI,KARTUZY,LENA,KOBIETA,17
2205023,POMORSKIE,KARTUSKI,KARTUZY,WIKTORIA,KOBIETA,16
2205023,POMORSKIE,KARTUSKI,KARTUZY,JULIA,KOBIETA,16
2205023,POMORSKIE,KARTUSKI,KARTUZY,ROZALIA,KOBIETA,16
2205023,POMORSKIE,KARTUSKI,KARTUZY,ALICJA,KOBIETA,16
2205023,POMORSKIE,KARTUSKI,KARTUZY,MILENA,KOBIETA,15
2205023,POMORSKIE,KARTUSKI,KARTUZY,HANNA,KOBIETA,15
2205023,POMORSKIE,KARTUSKI,KARTUZY,MICHALINA,KOBIETA,14
2205023,POMORSKIE,KARTUSKI,KARTUZY,LILIANA,KOBIETA,14
2205023,POMORSKIE,KARTUSKI,KARTUZY,AMELIA,KOBIETA,14
2205023,POMORSKIE,KARTUSKI,KARTUZY,KAJA,KOBIETA,12
2205023,POMORSKIE,KARTUSKI,KARTUZY,AURELIA,KOBIETA,12
2205023,POMORSKIE,KARTUSKI,KARTUZY,NELA,KOBIETA,11
2205023,POMORSKIE,KARTUSKI,KARTUZY,LILIANNA,KOBIETA,11
2205023,POMORSKIE,KARTUSKI,KARTUZY,ANASTAZJA,KOBIETA,11
2205023,POMORSKIE,KARTUSKI,KARTUZY,ANIELA,KOBIETA,11
2205023,POMORSKIE,KARTUSKI,KARTUZY,EMILIA,KOBIETA,10
2205023,POMORSKIE,KARTUSKI,KARTUZY,MATYLDA,KOBIETA,10
2205023,POMORSKIE,KARTUSKI,KARTUZY,GABRIELA,KOBIETA,10
2205023,POMORSKIE,KARTUSKI,KARTUZY,JAGODA,KOBIETA,10
2205023,POMORSKIE,KARTUSKI,KARTUZY,KLARA,KOBIETA,9
2205023,POMORSKIE,KARTUSKI,KARTUZY,JAŚMINA,KOBIETA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,NADIA,KOBIETA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,MARIA,KOBIETA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,NINA,KOBIETA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,MIA,KOBIETA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,AGATA,KOBIETA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,ELIZA,KOBIETA,7
2205023,POMORSKIE,KARTUSKI,KARTUZY,BLANKA,KOBIETA,7
2205023,POMORSKIE,KARTUSKI,KARTUZY,MELANIA,KOBIETA,6
2205023,POMORSKIE,KARTUSKI,KARTUZY,LUIZA,KOBIETA,6
2205023,POMORSKIE,KARTUSKI,KARTUZY,EWA,KOBIETA,6
2205023,POMORSKIE,KARTUSKI,KARTUZY,WANDA,KOBIETA,5
2205023,POMORSKIE,KARTUSKI,KARTUZY,NEL,KOBIETA,5
2205023,POMORSKIE,KARTUSKI,KARTUZY,MARTA,KOBIETA,5
2205023,POMORSKIE,KARTUSKI,KARTUZY,SARA,KOBIETA,5
2205023,POMORSKIE,KARTUSKI,KARTUZY,NATALIA,KOBIETA,5
2205023,POMORSKIE,KARTUSKI,KARTUZY,BARBARA,KOBIETA,4
2205023,POMORSKIE,KARTUSKI,KARTUZY,ZOJA,KOBIETA,4
2205023,POMORSKIE,KARTUSKI,KARTUZY,RITA,KOBIETA,4
2205023,POMORSKIE,KARTUSKI,KARTUZY,RÓŻA,KOBIETA,4
2205023,POMORSKIE,KARTUSKI,KARTUZY,KINGA,KOBIETA,4
2205023,POMORSKIE,KARTUSKI,KARTUZY,MONIKA,KOBIETA,4
2205023,POMORSKIE,KARTUSKI,KARTUZY,WERONIKA,KOBIETA,4
2205023,POMORSKIE,KARTUSKI,KARTUZY,OLGA,KOBIETA,4
2205023,POMORSKIE,KARTUSKI,KARTUZY,MAGDALENA,KOBIETA,4
2205023,POMORSKIE,KARTUSKI,KARTUZY,JADWIGA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,ANNA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,OLIVIA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,KORNELIA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,KAROLINA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,BIANKA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,NIKOLA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,MAŁGORZATA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,JOANNA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,URSZULA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,JULIANNA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,FELICJA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,LIDIA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,POLINA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,ADRIANNA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,LIWIA,KOBIETA,3
2205023,POMORSKIE,KARTUSKI,KARTUZY,ESTERA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,SANDRA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,CELINA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,ALEKSANDRA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,MARIKA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,IZABELA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,MARIANNA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,KATARZYNA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,ANTONIA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,TERESA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,LILIA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,ARINA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,LEOKADIA,KOBIETA,2
2205023,POMORSKIE,KARTUSKI,KARTUZY,LEON,MĘŻCZYZNA,46
2205023,POMORSKIE,KARTUSKI,KARTUZY,IGNACY,MĘŻCZYZNA,38
2205023,POMORSKIE,KARTUSKI,KARTUZY,NIKODEM,MĘŻCZYZNA,35
2205023,POMORSKIE,KARTUSKI,KARTUZY,JAN,MĘŻCZYZNA,32
2205023,POMORSKIE,KARTUSKI,KARTUZY,STANISŁAW,MĘŻCZYZNA,31
2205023,POMORSKIE,KARTUSKI,KARTUZY,ANTONI,MĘŻCZYZNA,31
2205023,POMORSKIE,KARTUSKI,KARTUZY,FRANCISZEK,MĘŻCZYZNA,29
2205023,POMORSKIE,KARTUSKI,KARTUZY,MIKOŁAJ,MĘŻCZYZNA,24
2205023,POMORSKIE,KARTUSKI,KARTUZY,MAKSYMILIAN,MĘŻCZYZNA,22
2205023,POMORSKIE,KARTUSKI,KARTUZY,KACPER,MĘŻCZYZNA,18
2205023,POMORSKIE,KARTUSKI,KARTUZY,MARCEL,MĘŻCZYZNA,17
2205023,POMORSKIE,KARTUSKI,KARTUZY,FILIP,MĘŻCZYZNA,17
2205023,POMORSKIE,KARTUSKI,KARTUZY,OLIWIER,MĘŻCZYZNA,16
2205023,POMORSKIE,KARTUSKI,KARTUZY,JULIAN,MĘŻCZYZNA,16
2205023,POMORSKIE,KARTUSKI,KARTUZY,ALEKSANDER,MĘŻCZYZNA,16
2205023,POMORSKIE,KARTUSKI,KARTUZY,TYMOTEUSZ,MĘŻCZYZNA,15
2205023,POMORSKIE,KARTUSKI,KARTUZY,HUBERT,MĘŻCZYZNA,15
2205023,POMORSKIE,KARTUSKI,KARTUZY,WOJCIECH,MĘŻCZYZNA,15
2205023,POMORSKIE,KARTUSKI,KARTUZY,TYMON,MĘŻCZYZNA,14
2205023,POMORSKIE,KARTUSKI,KARTUZY,JAKUB,MĘŻCZYZNA,14
2205023,POMORSKIE,KARTUSKI,KARTUZY,ADAM,MĘŻCZYZNA,13
2205023,POMORSKIE,KARTUSKI,KARTUZY,BRUNO,MĘŻCZYZNA,13
2205023,POMORSKIE,KARTUSKI,KARTUZY,WIKTOR,MĘŻCZYZNA,11
2205023,POMORSKIE,KARTUSKI,KARTUZY,HENRYK,MĘŻCZYZNA,11
2205023,POMORSKIE,KARTUSKI,KARTUZY,SZYMON,MĘŻCZYZNA,10
2205023,POMORSKIE,KARTUSKI,KARTUZY,MICHAŁ,MĘŻCZYZNA,10
2205023,POMORSKIE,KARTUSKI,KARTUZY,IGOR,MĘŻCZYZNA,10
2205023,POMORSKIE,KARTUSKI,KARTUZY,DAWID,MĘŻCZYZNA,10
2205023,POMORSKIE,KARTUSKI,KARTUZY,DOMINIK,MĘŻCZYZNA,9
2205023,POMORSKIE,KARTUSKI,KARTUZY,PIOTR,MĘŻCZYZNA,9
2205023,POMORSKIE,KARTUSKI,KARTUZY,ARTUR,MĘŻCZYZNA,9
2205023,POMORSKIE,KARTUSKI,KARTUZY,TADEUSZ,MĘŻCZYZNA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,TEODOR,MĘŻCZYZNA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,CEZARY,MĘŻCZYZNA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,KONRAD,MĘŻCZYZNA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,GABRIEL,MĘŻCZYZNA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,FABIAN,MĘŻCZYZNA,8
2205023,POMORSKIE,KARTUSKI,KARTUZY,GRACJAN,MĘŻCZYZNA,7
2205023,POMORSKIE,KARTUSKI,KARTUZY,MIŁOSZ,MĘŻCZYZNA,7
2205023,POMORSKIE,KARTUSKI,KARTUZY,BORYS,MĘŻCZYZNA,7
